match_id,period,game_clock,match_min,team,opponent,passer,passer_pos,receiver,linesBrokenType,broke_D,broke_M,broke_A,completed,passType,ballHeight,start_x,start_y,end_x,end_y,length,depth_behind,line_x,iso_dist,n_line,near1_x,near1_y,near2_x,near2_y,side,run_x,run_y,run_mag,channel_type,attack_dir
10508,1,2568,42:48,Morocco,Spain,Sofiane Boufal,LW,Noussair Mazraoui,M,False,True,False,True,T,G,28.17,26.55,48.13,26.57,19.96,18.81,29.32,18.83,7,29.35,27.88,29.24,23.31,Right,18.91,-6.24,19.91,Type1_wide,-1.0
10508,1,2650,44:10,Spain,Morocco,Pedri,CM,Ferran Torres,,False,False,False,True,S,G,10.02,-22.45,19.74,-34.0,15.1,1.67,18.07,7.79,8,18.07,-26.39,24.51,-21.71,Left,-1.0,-0.27,1.03,Type1_wide,1.0
10508,1,2655,44:15,Spain,Morocco,Ferran Torres,RW,Marco Asensio,D,True,False,False,True,T,G,34.0,-18.67,45.35,-12.42,12.96,15.37,29.98,9.46,8,36.61,-8.82,35.49,-16.61,Left,11.24,-0.24,11.24,Type2_halfspace,1.0
10508,2,2967,49:27,Spain,Morocco,Jordi Alba,LB,Marco Asensio,,False,False,False,True,O,G,5.77,25.24,36.11,13.79,32.43,22.31,13.8,18.03,6,19.78,6.14,18.5,18.29,Right,17.16,5.68,18.07,Type1_wide,-1.0
10508,2,2985,49:45,Spain,Morocco,Marcos Llorente,RB,Ferran Torres,D,True,False,False,True,T,G,35.26,-14.58,51.51,-30.03,22.43,18.62,32.89,20.02,8,32.89,-22.68,35.74,-15.12,Left,14.17,-0.76,14.19,Type2_halfspace,-1.0
10508,2,3096,51:36,Spain,Morocco,Aymeric Laporte,LCB,Jordi Alba,,False,False,False,False,O,G,0.22,11.56,28.99,27.89,33.08,16.48,12.5,17.71,5,12.5,21.43,10.42,-3.28,Right,12.97,-1.65,13.07,Type2_halfspace,-1.0
10508,2,3179,52:59,Spain,Morocco,Dani Olmo,LW,Gavi,M,False,True,False,True,S,G,18.97,29.25,35.53,30.19,16.59,17.31,18.22,14.07,7,26.28,19.59,20.22,24.83,Right,10.56,-2.62,10.88,Type1_wide,-1.0
10508,2,3317,55:17,Spain,Morocco,Gavi,CM,Jordi Alba,,False,False,False,False,O,G,5.34,29.23,21.05,31.14,15.82,7.28,13.77,7.41,7,13.64,31.49,17.21,21.18,Right,4.49,-2.02,4.93,Type1_wide,-1.0
10508,2,3353,55:53,Morocco,Spain,Sofiane Boufal,LW,Noussair Mazraoui,,False,False,False,True,T,G,11.41,18.57,28.25,28.12,19.36,12.14,16.11,14.07,5,16.11,21.01,19.67,8.94,Right,12.67,-1.59,12.77,Type2_halfspace,1.0
10508,2,3502,58:22,Spain,Morocco,Gavi,CM,Dani Olmo,,False,False,False,True,S,G,22.11,22.94,27.95,32.35,11.08,6.07,21.89,13.5,6,21.89,20.29,21.23,16.32,Right,7.38,-0.56,7.41,Type1_wide,-1.0
10508,2,3626,60:26,Spain,Morocco,Jordi Alba,LB,Gavi,M,False,True,False,True,S,G,5.5,26.56,22.25,24.47,16.88,1.53,20.72,8.8,6,20.72,15.81,14.32,7.06,Right,3.87,4.25,5.75,Type1_wide,-1.0
10508,2,3820,63:40,Morocco,Spain,Sofiane Boufal,LW,Hakim Ziyech,,False,False,False,False,O,G,12.55,23.37,31.8,-16.71,44.46,12.07,19.73,22.15,3,19.73,1.87,18.98,14.57,Left,15.35,1.59,15.43,Type1_wide,1.0
10508,2,3883,64:43,Spain,Morocco,Carlos Soler,CM,Ferran Torres,,False,False,False,True,S,G,15.77,-21.59,30.76,-33.72,19.28,7.93,22.84,11.88,7,30.36,-21.84,22.84,-22.97,Left,2.3,-1.0,2.51,Type1_wide,-1.0
10508,2,4028,67:08,Spain,Morocco,Marcos Llorente,RB,Ferran Torres,,False,False,False,True,S,G,21.96,-22.46,28.43,-34.04,13.26,3.1,25.33,9.88,8,25.33,-24.66,33.02,-21.66,Left,-1.96,-0.31,1.98,Type1_wide,-1.0
10508,2,4197,69:57,Spain,Morocco,Pedri,CM,Jordi Alba,,False,False,False,True,S,G,13.06,21.19,25.73,33.53,17.68,3.23,22.5,10.48,8,22.5,23.56,27.66,17.57,Right,0.16,0.91,0.93,Type1_wide,-1.0
10508,2,4402,73:22,Spain,Morocco,Jordi Alba,LB,Dani Olmo,,False,False,False,True,S,G,6.13,22.68,20.39,30.55,16.29,5.23,15.15,14.64,7,15.15,16.88,21.95,11.76,Right,0.89,-1.11,1.43,Type1_wide,-1.0
10508,2,4406,73:26,Spain,Morocco,Pedri,CM,Dani Olmo,M,False,True,False,False,T,G,22.12,15.04,39.84,19.05,18.17,15.7,24.15,12.36,8,30.07,11.48,25.28,22.6,Right,15.41,-2.21,15.57,Type2_halfspace,-1.0
10508,2,4453,74:13,Spain,Morocco,Pedri,CM,Jordi Alba,,False,False,False,True,S,G,27.29,25.01,32.7,32.07,8.89,1.02,31.68,9.19,7,31.68,22.94,26.22,19.61,Right,0.88,0.36,0.95,Type1_wide,-1.0
10508,2,4480,74:40,Spain,Morocco,Jordi Alba,LB,Ferran Torres,,False,False,False,False,O,G,18.09,7.71,45.72,-22.52,40.96,21.17,24.56,14.64,8,32.65,-15.94,33.1,-6.43,Left,12.53,4.71,13.38,Type2_halfspace,-1.0
10508,2,4642,77:22,Spain,Morocco,Pedri,CM,Dani Olmo,A,False,False,True,True,S,G,5.43,22.72,15.32,29.2,11.82,6.49,8.83,10.6,7,15.82,18.61,8.83,19.32,Right,1.96,-1.19,2.3,Type1_wide,-1.0
10508,2,4733,78:53,Spain,Morocco,Marcos Llorente,RB,Nico Williams,,False,False,False,True,S,G,11.14,-26.47,24.21,-33.06,14.64,1.48,22.73,9.29,6,22.73,-23.89,16.05,-23.73,Left,3.48,-0.91,3.6,Type1_wide,-1.0
10508,2,5098,84:58,Morocco,Spain,Hakim Ziyech,RW,Achraf Hakimi,,False,False,False,True,S,G,14.71,-22.12,37.23,-26.44,22.93,20.51,16.72,19.59,5,26.21,-10.25,16.72,-21.54,Left,22.9,2.83,23.07,Type1_wide,1.0
10508,2,5243,87:23,Morocco,Spain,Achraf Hakimi,RB,Azzedine Ounahi,,False,False,False,True,S,G,27.3,-27.12,40.15,-29.37,13.04,16.83,23.32,12.46,6,28.42,-25.14,23.32,-25.93,Left,12.73,1.92,12.87,Type1_wide,1.0
10508,2,5248,87:28,Morocco,Spain,Achraf Hakimi,RB,Azzedine Ounahi,D,True,False,False,False,T,G,40.41,-19.35,50.75,-16.55,10.71,10.62,40.13,10.83,8,39.97,-17.55,41.57,-8.03,Left,9.41,4.75,10.54,Type2_halfspace,1.0
10508,2,5347,89:07,Spain,Morocco,Álvaro Morata,CF,Dani Olmo,,False,False,False,True,S,G,11.45,20.31,22.43,26.19,12.46,14.7,7.74,13.19,7,13.63,16.36,7.74,21.4,Right,11.32,0.31,11.32,Type1_wide,-1.0
10508,2,5458,90:58,Morocco,Spain,Abdelhamid Sabiri,AM,Abde Ezzalzouli,,False,False,False,False,F,A,5.4,26.51,25.39,23.56,20.2,9.06,16.32,9.12,4,16.28,23.12,17.0,30.22,Right,11.27,-6.63,13.08,Type1_wide,1.0
10508,3,5635,93:55,Spain,Morocco,Pedri,CM,Jordi Alba,,False,False,False,True,S,G,3.46,16.85,24.46,32.76,26.35,13.77,10.69,16.04,5,10.69,24.54,14.68,5.18,Right,9.08,0.35,9.08,Type2_halfspace,-1.0
10508,3,5766,96:06,Spain,Morocco,Sergio Busquets,CM,Nico Williams,,False,False,False,True,S,A,29.17,-16.48,33.95,-29.48,13.85,2.02,31.93,18.25,6,31.93,-11.34,38.95,-10.95,Left,1.48,-15.35,15.42,Type2_halfspace,-1.0
10508,3,5793,96:33,Spain,Morocco,Marcos Llorente,RB,Nico Williams,,False,False,False,True,S,G,30.32,-24.81,36.76,-32.69,10.17,1.05,35.71,8.15,7,35.71,-24.61,30.61,-22.75,Left,2.43,0.15,2.44,Type1_wide,-1.0
10508,3,6109,101:49,Spain,Morocco,Rodri,RCB,Nico Williams,,False,False,False,False,C,A,8.11,-34.87,17.84,-31.2,10.4,8.88,8.96,9.26,3,8.96,-28.57,17.86,-19.75,Left,-4.48,-1.57,4.75,Type3_switch,-1.0
10508,3,6249,104:09,Morocco,Spain,Azzedine Ounahi,CM,Walid Cheddira,,False,False,False,True,S,G,3.8,-33.2,15.21,-16.45,20.27,4.86,10.35,6.19,4,14.91,-22.63,8.83,-14.39,Left,-0.35,-0.01,0.35,Type1_wide,1.0
10508,3,6312,105:12,Spain,Morocco,Rodri,RCB,Ansu Fati,,False,False,False,False,C,G,25.12,-17.65,44.99,16.37,39.4,11.03,33.96,26.15,5,33.96,-7.33,36.67,-8.72,Right,10.13,6.85,12.23,Type2_halfspace,-1.0
10508,4,6955,115:55,Morocco,Spain,Azzedine Ounahi,CM,Walid Cheddira,,False,False,False,False,F,A,7.71,25.83,31.65,26.13,23.94,15.21,16.44,18.84,3,16.44,15.02,18.19,7.1,Right,16.64,1.05,16.67,Type1_wide,-1.0
10508,4,6967,116:07,Morocco,Spain,Abde Ezzalzouli,LW,Walid Cheddira,,False,False,False,True,S,G,18.53,30.14,23.69,25.04,7.25,1.12,22.57,4.04,6,23.7,21.01,21.18,30.0,Right,-0.41,-0.43,0.59,Type1_wide,-1.0
10508,4,6968,116:08,Morocco,Spain,Walid Cheddira,CF,Abde Ezzalzouli,D,True,False,False,True,S,G,23.83,26.52,33.11,28.2,9.43,11.79,21.32,9.64,6,25.91,21.78,22.44,29.52,Right,10.63,-2.63,10.95,Type1_wide,-1.0
10508,4,6982,116:22,Spain,Morocco,Álvaro Morata,CF,Ansu Fati,D,True,False,False,False,T,G,37.37,10.63,48.08,9.03,10.83,11.29,36.79,9.15,6,39.36,11.83,38.02,7.47,Right,8.34,-3.74,9.14,Type3_switch,1.0
10508,4,7028,117:08,Spain,Morocco,Álvaro Morata,CF,Nico Williams,,False,False,False,True,O,L,5.38,-17.65,31.62,-27.97,28.2,24.47,7.15,24.29,5,9.23,-18.57,7.15,-24.98,Left,26.41,-1.46,26.45,Type2_halfspace,1.0
10508,4,7137,118:57,Spain,Morocco,Sergio Busquets,CM,Marcos Llorente,,False,False,False,True,O,G,20.47,-19.18,42.47,-33.23,26.11,16.8,25.67,16.33,6,29.59,-23.19,25.67,-25.68,Left,17.98,0.31,17.99,Type2_halfspace,1.0
10508,4,7240,120:40,Spain,Morocco,Marcos Llorente,RB,Pablo Sarabia,,False,False,False,True,S,G,33.86,-28.89,34.28,-20.81,8.09,1.32,32.96,3.43,8,31.12,-22.14,37.36,-17.64,Left,-1.02,-3.14,3.3,Type1_wide,1.0
10508,4,7269,121:09,Spain,Morocco,Pedri,CM,Alex Balde,,False,False,False,True,S,G,17.24,20.32,23.33,29.47,10.99,1.88,21.45,6.82,7,21.45,22.91,29.92,20.15,Right,0.26,0.37,0.45,Type1_wide,1.0
10511,1,122,02:02,Argentina,Netherlands,Alexis Mac Allister,CM,Marcos Acuña,,False,False,False,True,S,G,26.09,13.81,39.88,25.04,17.78,7.58,32.3,14.44,7,32.3,12.74,32.74,7.23,Right,10.17,-2.96,10.6,Type2_halfspace,-1.0
10511,1,269,04:29,Argentina,Netherlands,Lionel Messi,CF,Nahuel Molina,,False,False,False,True,T,G,27.17,-11.91,44.97,-17.07,18.53,21.08,23.89,15.55,5,30.2,-12.19,31.28,-5.95,Left,16.39,4.47,16.99,Type2_halfspace,-1.0
10511,1,490,08:10,Netherlands,Argentina,Denzel Dumfries,RWB,Steven Bergwijn,M,False,True,False,True,S,G,31.82,-28.75,35.23,-22.68,6.96,3.61,31.62,3.32,8,36.66,-19.69,31.49,-22.23,Left,1.0,-0.86,1.32,Type1_wide,1.0
10511,1,491,08:11,Netherlands,Argentina,Steven Bergwijn,CF,Denzel Dumfries,D,True,False,False,True,T,G,37.02,-24.89,46.11,-24.13,9.12,10.47,35.64,8.35,8,37.95,-22.37,38.34,-27.53,Left,8.74,3.12,9.28,Type1_wide,1.0
10511,1,724,12:04,Argentina,Netherlands,Rodrigo de Paul,CM,Nahuel Molina,M,False,True,False,True,T,G,10.44,-30.15,25.89,-28.32,15.56,12.33,13.56,6.69,6,21.41,-23.34,16.37,-30.18,Left,5.05,-2.01,5.44,Type1_wide,-1.0
10511,1,754,12:34,Argentina,Netherlands,Marcos Acuña,LWB,Alexis Mac Allister,,False,False,False,True,O,L,17.85,30.04,39.43,13.4,27.25,15.21,24.22,13.35,5,31.14,2.94,26.59,22.2,Right,15.07,4.62,15.76,Type1_wide,-1.0
10511,1,1115,18:35,Netherlands,Argentina,Steven Bergwijn,CF,Denzel Dumfries,,False,False,False,False,T,G,25.36,-25.89,25.31,-31.71,5.82,3.82,21.49,4.48,5,20.91,-32.57,25.86,-25.26,Left,0.0,0.0,0.0,Type1_wide,1.0
10511,1,1246,20:46,Netherlands,Argentina,Cody Gakpo,AM,Memphis Depay,A,False,False,True,True,S,V,17.69,31.58,26.21,21.32,13.33,3.06,23.14,4.42,5,24.48,17.26,19.93,31.14,Right,-2.41,-1.75,2.98,Type1_wide,1.0
10511,1,1248,20:48,Netherlands,Argentina,Nathan Aké,LCB,Memphis Depay,,False,False,False,False,O,L,28.28,24.51,34.49,21.16,7.06,7.74,26.75,6.07,7,30.16,16.91,26.75,19.19,Right,7.06,0.73,7.1,Type1_wide,1.0
10511,1,1274,21:14,Argentina,Netherlands,Rodrigo de Paul,CM,Julian Alvarez,,False,False,False,False,T,G,0.76,-31.32,30.43,-24.68,30.4,22.79,7.64,19.2,4,12.58,-17.61,7.64,-24.14,Left,21.32,-2.84,21.5,Type1_wide,-1.0
10511,1,1372,22:52,Netherlands,Argentina,Memphis Depay,CF,Denzel Dumfries,M,False,True,False,False,O,G,4.56,13.94,38.67,-26.34,52.78,18.18,20.5,22.02,5,20.5,-13.92,20.54,-1.3,Left,18.81,2.95,19.04,Type2_halfspace,1.0
10511,1,1713,28:33,Netherlands,Argentina,Cody Gakpo,AM,Steven Bergwijn,,False,False,False,True,S,G,6.93,-23.89,24.15,-16.12,18.89,9.84,14.31,9.79,4,17.8,-23.57,19.1,-6.34,Left,7.08,-5.98,9.27,Type1_wide,1.0
10511,1,1717,28:37,Netherlands,Argentina,Steven Bergwijn,CF,Denzel Dumfries,,False,False,False,True,S,G,31.53,-22.84,38.01,-28.11,8.35,3.69,34.32,7.87,5,34.32,-21.17,33.6,-18.48,Left,3.57,-0.47,3.6,Type1_wide,1.0
10511,1,1880,31:20,Argentina,Netherlands,Enzo Fernandez,CM,Julian Alvarez,D,True,False,False,False,T,G,11.23,-23.79,31.25,-14.14,22.22,7.4,23.85,6.03,6,25.34,-15.31,25.18,-4.86,Left,5.6,-3.87,6.81,Type1_wide,-1.0
10511,1,1953,32:33,Argentina,Netherlands,Rodrigo de Paul,CM,Nahuel Molina,D,True,False,False,True,T,G,11.82,-14.86,40.81,-27.46,31.61,22.98,17.83,23.77,6,17.83,-21.38,19.89,-15.92,Left,23.17,-1.56,23.22,Type2_halfspace,-1.0
10511,1,2383,39:43,Netherlands,Argentina,Denzel Dumfries,RWB,Cody Gakpo,M,False,True,False,False,S,G,27.75,-30.63,30.89,-21.41,9.74,1.02,29.88,5.37,6,30.15,-16.09,34.34,-14.81,Left,0.14,-4.56,4.57,Type1_wide,1.0
10511,1,2954,49:14,Netherlands,Argentina,Daley Blind,LWB,Steven Bergwijn,,False,False,False,False,C,V,7.39,27.85,24.75,14.66,21.81,2.26,22.5,4.76,5,25.99,10.06,19.66,18.39,Right,0.52,1.76,1.84,Type1_wide,1.0
10511,1,3044,50:44,Netherlands,Argentina,Memphis Depay,CF,Cody Gakpo,,False,False,False,False,F,A,7.1,-19.23,16.74,-16.84,9.94,2.72,14.02,6.69,4,16.58,-23.52,11.17,-23.16,Left,3.75,8.6,9.38,Type2_halfspace,1.0
10511,2,2915,48:35,Netherlands,Argentina,Denzel Dumfries,RWB,Cody Gakpo,,False,False,False,True,S,G,30.07,-26.61,31.41,-21.61,5.18,2.84,28.58,3.9,6,31.6,-17.71,26.61,-24.14,Left,1.57,-1.95,2.5,Type1_wide,-1.0
10511,2,2926,48:46,Netherlands,Argentina,Steven Berghuis,AM,Denzel Dumfries,,False,False,False,True,S,V,40.07,-32.71,42.6,-33.46,2.64,3.73,38.88,3.94,7,38.88,-32.17,43.19,-27.15,Left,-0.02,0.15,0.15,Type1_wide,-1.0
10511,2,3049,50:49,Argentina,Netherlands,Rodrigo de Paul,CM,Lionel Messi,,False,False,False,False,T,G,20.74,-9.83,41.88,-14.87,21.73,17.08,24.8,17.28,5,24.8,-12.27,21.79,-6.88,Left,16.8,-0.87,16.82,Type2_halfspace,1.0
10511,2,3532,58:52,Argentina,Netherlands,Rodrigo de Paul,CM,Nahuel Molina,,False,False,False,True,S,G,32.14,-31.49,41.7,-35.78,10.47,9.49,32.21,11.51,6,32.21,-29.26,37.63,-20.76,Left,6.71,-8.04,10.47,Type1_wide,1.0
10511,2,3591,59:51,Netherlands,Argentina,Cody Gakpo,AM,Denzel Dumfries,D,True,False,False,False,T,G,23.59,-22.16,37.09,-25.29,13.86,10.71,26.39,10.88,4,26.39,-23.37,30.55,-13.43,Left,11.13,2.21,11.35,Type1_wide,-1.0
10511,2,3917,65:17,Argentina,Netherlands,Rodrigo de Paul,CM,Nahuel Molina,,False,False,False,True,S,G,28.46,-31.38,37.28,-35.41,9.7,10.57,26.71,11.03,5,26.71,-32.26,33.79,-23.33,Left,11.55,-7.22,13.62,Type1_wide,1.0
10511,2,4185,69:45,Argentina,Netherlands,Marcos Acuña,LWB,Julian Alvarez,,False,False,False,True,S,G,17.98,22.79,25.63,29.31,10.05,4.54,21.09,7.58,4,25.23,21.74,21.09,22.32,Right,3.59,0.3,3.6,Type1_wide,1.0
10511,2,4215,70:15,Argentina,Netherlands,Enzo Fernandez,CM,Nahuel Molina,D,True,False,False,False,T,G,21.27,-26.68,34.34,-24.74,13.22,12.49,21.86,8.53,5,26.45,-27.95,24.7,-15.33,Left,7.47,5.53,9.29,Type1_wide,1.0
10511,2,4570,76:10,Netherlands,Argentina,Memphis Depay,CF,Cody Gakpo,MD,True,True,False,True,T,V,18.67,9.95,37.7,16.65,20.17,15.35,22.35,10.36,5,28.35,12.16,25.42,26.28,Right,10.81,-10.68,15.2,Type2_halfspace,-1.0
10511,2,4919,81:59,Netherlands,Argentina,Teun Koopmeiners,DM,Steven Berghuis,,False,False,False,True,S,G,8.47,-25.06,24.91,-31.52,17.67,4.29,20.62,11.78,7,20.62,-20.55,26.54,-19.56,Left,4.34,0.31,4.35,Type1_wide,-1.0
10511,2,5268,87:48,Netherlands,Argentina,Cody Gakpo,AM,Wout Weghorst,,False,False,False,False,F,A,13.56,22.0,17.29,22.64,3.78,3.02,14.27,4.66,5,13.01,24.49,18.73,16.07,Right,3.97,1.77,4.35,Type1_wide,-1.0
10511,2,5650,94:10,Netherlands,Argentina,Wout Weghorst,CF,Cody Gakpo,,False,False,False,True,S,L,19.11,13.52,39.23,32.36,27.56,23.54,15.69,28.71,6,15.69,15.92,21.98,8.45,Right,25.29,12.47,28.2,Type2_halfspace,-1.0
10511,4,6324,105:24,Netherlands,Argentina,Nathan Aké,LCB,Virgil van Dijk,,False,False,False,False,S,G,28.59,-21.42,38.65,-14.15,12.41,14.74,23.91,12.79,6,31.72,-3.4,28.7,-22.74,Left,8.45,10.56,13.53,Type1_wide,1.0
10514,1,534,08:54,Croatia,Argentina,Andrej Kramaric,CF,Borna Sosa,D,True,False,False,False,T,G,31.33,23.44,36.38,32.7,10.55,5.09,31.29,5.53,7,31.29,30.55,33.98,20.74,Right,5.89,2.52,6.4,Type1_wide,-1.0
10514,1,680,11:20,Croatia,Argentina,Borna Sosa,LB,Ivan Perisic,,False,False,False,False,T,V,23.81,29.8,38.7,29.35,14.89,14.32,24.37,12.49,6,31.99,18.81,24.37,29.03,Right,7.96,7.21,10.73,Type1_wide,-1.0
10514,1,708,11:48,Croatia,Argentina,Mateo Kovacic,CM,Borna Sosa,,False,False,False,True,S,G,14.31,21.61,22.96,32.08,13.58,3.39,19.56,10.17,6,19.56,22.5,26.04,20.46,Right,4.53,-1.47,4.76,Type1_wide,-1.0
10514,1,782,13:02,Argentina,Croatia,Enzo Fernandez,CM,Julian Alvarez,M,False,True,False,True,S,G,8.41,27.68,21.1,28.18,12.7,6.6,14.5,7.62,5,14.5,24.36,22.04,19.52,Right,1.52,1.86,2.4,Type1_wide,1.0
10514,1,1185,19:45,Croatia,Argentina,Marcelo Brozovic,CM,Ivan Perisic,,False,False,False,True,S,G,16.22,25.16,26.22,32.41,12.35,2.11,24.11,7.77,3,24.11,24.93,19.07,12.29,Right,3.82,0.68,3.88,Type1_wide,-1.0
10514,1,1528,25:28,Argentina,Croatia,Rodrigo de Paul,RM,Julian Alvarez,M,False,True,False,False,S,G,5.5,-20.37,21.84,-8.07,20.45,3.87,17.97,4.59,6,23.18,-3.68,21.53,-12.77,Left,0.03,-0.49,0.49,Type1_wide,1.0
10514,1,1652,27:32,Argentina,Croatia,Rodrigo de Paul,RM,Julian Alvarez,,False,False,False,False,O,G,18.53,-25.62,42.95,10.74,43.8,20.71,22.24,21.48,4,22.24,5.03,25.55,-5.29,Right,19.76,-1.48,19.81,Type1_wide,1.0
10514,1,1685,28:05,Argentina,Croatia,Nicolas Tagliafico,LB,Alexis Mac Allister,,False,False,False,False,T,G,36.58,32.14,48.32,18.36,18.1,12.45,35.87,12.21,7,40.6,8.9,35.46,19.17,Right,10.81,-1.61,10.93,Type1_wide,1.0
10514,1,1776,29:36,Croatia,Argentina,Luka Modric,CM,Marcelo Brozovic,,False,False,False,True,S,G,34.74,-31.66,42.45,-21.48,12.77,4.4,38.04,8.94,8,42.07,-12.54,37.95,-29.41,Left,6.67,-2.61,7.17,Type1_wide,-1.0
10514,1,2436,40:36,Argentina,Croatia,Lionel Messi,CF,Enzo Fernandez,,False,False,False,True,S,G,9.88,-11.0,24.12,21.16,35.17,11.21,12.91,17.41,5,12.91,7.83,15.33,-2.28,Right,19.06,14.98,24.24,Type2_halfspace,1.0
10514,1,2595,43:15,Argentina,Croatia,Nahuel Molina,RB,Lionel Messi,,False,False,False,True,S,L,34.46,-33.31,39.28,-33.5,4.83,2.14,37.14,3.1,9,37.14,-31.26,43.97,-29.12,Left,-3.81,-1.06,3.96,Type1_wide,1.0
10514,2,3004,50:04,Croatia,Argentina,Luka Modric,CM,Ivan Perisic,,False,False,False,True,S,G,8.22,24.18,17.63,32.25,12.4,1.95,15.68,6.47,5,15.68,26.08,17.63,19.41,Right,2.62,-0.2,2.62,Type1_wide,1.0
10514,2,3242,54:02,Croatia,Argentina,Dejan Lovren,RCB,Ivan Perisic,,False,False,False,False,S,G,14.82,-20.08,29.7,33.11,55.23,3.62,26.08,29.95,6,26.08,3.39,31.83,-1.34,Right,4.56,5.51,7.15,Type1_wide,1.0
10514,2,3275,54:35,Croatia,Argentina,Josip Juranovic,RB,Nikola Vlasic,,False,False,False,True,S,G,14.84,-24.2,30.22,-28.34,15.93,1.11,29.1,13.05,5,29.1,-15.33,21.53,-14.28,Left,4.92,-9.14,10.38,Type1_wide,1.0
10514,2,3356,55:56,Argentina,Croatia,Nicolas Tagliafico,LB,Enzo Fernandez,,False,False,False,True,S,G,27.54,23.8,34.36,29.1,8.64,5.5,28.86,11.23,8,28.86,19.31,35.14,17.51,Right,0.03,0.35,0.35,Type1_wide,-1.0
10514,2,3750,62:30,Argentina,Croatia,Nicolas Tagliafico,LB,Julian Alvarez,,False,False,False,True,S,G,23.63,23.66,29.38,29.3,8.05,6.61,22.77,6.33,6,25.86,24.04,22.77,27.34,Right,0.78,0.06,0.78,Type1_wide,-1.0
10514,2,3751,62:31,Argentina,Croatia,Julian Alvarez,CF,Nicolas Tagliafico,D,True,False,False,True,T,V,26.69,17.02,37.46,30.76,17.46,12.41,25.05,13.72,6,25.05,24.91,27.72,16.49,Right,12.03,6.02,13.45,Type2_halfspace,-1.0
10514,2,4083,68:03,Croatia,Argentina,Luka Modric,CM,Andrej Kramaric,M,False,True,False,True,S,G,23.84,20.58,34.86,25.92,12.25,3.5,31.36,7.73,6,31.36,19.03,34.13,12.78,Right,2.35,-2.31,3.3,Type1_wide,1.0
10514,2,4477,74:37,Croatia,Argentina,Josip Juranovic,RB,Nikola Vlasic,,False,False,False,False,S,G,6.69,-31.85,21.03,-30.16,14.44,9.59,11.44,9.48,4,20.23,-20.71,11.44,-22.23,Left,7.46,-5.91,9.52,Type1_wide,1.0
10514,2,5195,86:35,Argentina,Croatia,Nicolas Tagliafico,LB,Paulo Dybala,,False,False,False,True,F,A,9.88,22.9,17.31,19.21,8.3,2.78,14.53,4.68,6,18.52,23.73,12.16,16.52,Right,5.02,2.14,5.46,Type1_wide,-1.0
10514,2,5360,89:20,Argentina,Croatia,Nicolas Tagliafico,LB,Angel Correa,,False,False,False,False,S,G,9.44,30.42,17.79,17.39,15.47,2.84,14.95,3.08,7,14.85,18.3,8.29,23.09,Right,0.56,0.69,0.89,Type1_wide,-1.0
10514,2,5451,90:51,Croatia,Argentina,Lovro Majer,AM,Bruno Petkovic,,False,False,False,False,C,G,18.34,-9.12,44.16,8.69,31.37,9.32,34.85,9.18,8,34.99,8.32,34.82,4.71,Right,9.8,1.73,9.95,Type2_halfspace,1.0
10514,2,5682,94:42,Croatia,Argentina,Lovro Majer,AM,Bruno Petkovic,,False,False,False,True,S,G,33.43,24.16,40.7,8.85,16.95,4.11,36.59,4.36,6,36.71,10.61,35.97,-0.25,Right,3.22,-2.86,4.31,Type1_wide,1.0
10515,1,269,04:29,France,Morocco,Raphael Varane,RCB,Antoine Griezmann,MD,True,True,False,True,T,G,11.4,-13.98,38.64,-20.89,28.1,13.6,25.04,14.89,6,24.5,-25.56,26.11,-11.69,Left,13.12,-8.03,15.38,Type2_halfspace,1.0
10515,1,421,07:01,Morocco,France,Azzedine Ounahi,CM,Noussair Mazraoui,,False,False,False,False,S,G,12.66,26.05,23.74,32.38,12.77,3.86,19.89,5.62,5,19.89,28.3,23.84,7.09,Right,7.26,-0.66,7.29,Type1_wide,-1.0
10515,1,464,07:44,France,Morocco,Youssouf Fofana,CM,Kylian Mbappé,,False,False,False,True,S,G,12.14,19.14,33.57,29.63,23.86,14.72,18.85,17.07,4,18.85,20.99,21.56,13.76,Right,15.05,0.07,15.05,Type2_halfspace,1.0
10515,1,507,08:27,Morocco,France,Hakim Ziyech,RW,Achraf Hakimi,,False,False,False,False,T,V,24.37,-25.61,37.37,-25.73,13.0,8.57,28.8,8.57,5,28.8,-25.63,29.23,-20.66,Left,8.68,1.59,8.82,Type1_wide,-1.0
10515,1,643,10:43,France,Morocco,Antoine Griezmann,AM,Kylian Mbappé,,False,False,False,False,O,G,4.81,-11.1,29.57,16.8,37.3,11.32,18.25,11.5,7,18.25,14.73,18.79,6.17,Right,9.81,-2.12,10.04,Type2_halfspace,1.0
10515,1,1113,18:33,Morocco,France,Achraf Hakimi,RWB,Azzedine Ounahi,,False,False,False,True,S,G,14.93,-31.13,20.82,-24.34,8.99,1.46,19.36,9.32,3,19.36,-15.13,29.01,-11.81,Left,2.05,-4.69,5.12,Type1_wide,-1.0
10515,1,1352,22:32,Morocco,France,Sofiane Boufal,LW,Selim Amallah,,False,False,False,True,S,G,24.97,-22.06,34.83,-20.37,10.0,3.05,31.78,6.38,3,34.69,-13.99,29.56,-25.27,Left,0.9,-5.1,5.18,Type1_wide,-1.0
10515,1,1805,30:05,Morocco,France,Sofiane Boufal,LW,Noussair Mazraoui,D,True,False,False,True,S,G,37.56,27.67,45.07,18.36,11.96,9.66,35.41,11.49,7,35.14,12.58,37.48,28.83,Right,3.52,-1.7,3.91,Type1_wide,-1.0
